company_id,company,year,motivators,topic
15,NipponSteel,2024,Contributing to energy transformation in society,-1
15,NipponSteel,2024,Opportunities in demand growth for high-grade steel,1
15,NipponSteel,2024,"Increase in demand for high-tensile steel, carbon fiber-reinforced plastic (CFRP), titanium, etc.",1
15,NipponSteel,2024,Break away from the business model that maintains facilities on the premise of continuing low-margin exports,-1
15,NipponSteel,2024,Acquiring new facilities will enable us to turn our technological expertise into actual profits,0
15,NipponSteel,2024,Promotion of measures against climate change by implementing the Carbon Neutral Vision,3
15,NipponSteel,2024,Promotion of water quality risk management,-1
15,NipponSteel,2025,Achieving carbon neutrality in steel production processes by 2050,1
15,NipponSteel,2025,Government support for cost-sharing in achieving carbon neutrality,-1
15,NipponSteel,2025,Development of a GX Steel market,1
15,NipponSteel,2025,Maintaining a sound financial foundation to achieve stable high performance,4
15,NipponSteel,2025,Enhancing competitiveness through the value chain,0
15,NipponSteel,2025,"Reducing environmental burden through weight reduction, extension of product life, and others",-1
15,NipponSteel,2025,Use of by-product gases generated in steelmaking,1
15,NipponSteel,2025,Reuse of recycled water,14
15,NipponSteel,2025,Recycling of by-products and waste generated in and out of the Company,14
15,NipponSteel,2025,Contribution to SDGs through provision of indispensable Eco Products,6
15,NipponSteel,2025,Promotion of employee training to raise skills,15
15,NipponSteel,2025,Development of Nonframe method for earthquake-resistance steel materials,1
15,NipponSteel,2025,"Improvement of the working environment for women, support for career development, and work-life balance",15
15,NipponSteel,2025,"Full recycling of by-products, including slag, dust, and sludge",14
15,NipponSteel,2025,Increase in female employment and the number of female employees in management,15
15,NipponSteel,2025,Promotion of recycling of waste plastics,14
15,NipponSteel,2025,Prevention of harassment,2
15,NipponSteel,2025,Recycling and reuse of limited water resources,14
15,NipponSteel,2025,Promotion of measures against climate change by implementing the Carbon Neutral Vision,3
15,NipponSteel,2025,Development and provision of NSCarbolex Solution products that contribute to reducing CO2 emissions in society,3
15,NipponSteel,2025,Provision of titanium and stainless steel for seawater desalination plants,1
15,NipponSteel,2025,Provision of lining steel pipes for delivery of clean water,1
15,NipponSteel,2025,"Efficient use of energy, such as 100% use of by-product gases",14
15,NipponSteel,2025,Regeneration of seaweed beds with the use of steel slag,1
15,NipponSteel,2025,Partnership with U.S. Steel Corporation for carbon neutrality,1
15,NipponSteel,2025,Development of digital transformation strategies,6
15,NipponSteel,2025,Promotion of intellectual property activities,0
15,NipponSteel,2025,Development of hydroformed steel tubes for suspension components,1
15,NipponSteel,2025,Development of titanium alloys for mufflers and aircraft,1
15,NipponSteel,2025,Development of TranTixxii TP method and titanium foil method,1
15,NipponSteel,2025,Development of stainless steel cold-rolled sheets and plates,1
15,NipponSteel,2025,Development of steel products that contribute to reducing CO2 emissions in society,1
